createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount
19022615,2024-1-16,0xdc2e3aa2e35526bef75e6665213d3f4c70001cbd,1000000026377347.6,8.14021431e-08,1.628042862e-07,0.0004223354860197,8944.27190999916,113,1000000026377347.6,8.14021431e-08,0x558a3fda257c476eb704cc89927e4e4d6ac415b5,Silly BONK,SBONK,1000000026377347.6,113,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x558a3fda257c476eb704cc89927e4e4d6ac415b5,Silly BONK,SBONK,1000000026377347.6,113,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022588,2024-1-16,0x5d761647fac47fcb960d80f8244d083e532e4e02,2.15709e-11,0.0,0.0,2.6e-15,0.0,36,2.15709e-11,0.0,0x11d4ef189c11ceaafa414df45cb64ba70d3088c5,Gatsby Inu,GATSBY,2.15709e-11,36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x11d4ef189c11ceaafa414df45cb64ba70d3088c5,Gatsby Inu,GATSBY,2.15709e-11,36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022559,2024-1-16,0x043f4fb97e5e8a3e2cb13f54657640cc0a1856ae,5.455e-06,1e-16,1e-16,4.788e-13,0.0,20,5.455e-06,1e-16,0x32ca9db63cfa50783eaa309aeeba231d7ceff008,Andrew Tate’s Dog,G,5.455e-06,20,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x32ca9db63cfa50783eaa309aeeba231d7ceff008,Andrew Tate’s Dog,G,5.455e-06,20,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022548,2024-1-16,0xe8ae8d9b855b04817e55febf1d2e9e29e5601d49,5.725e-05,1e-16,3e-16,9.105e-13,0.0,9,5.725e-05,1e-16,0xa6eb0143ea52a821238352626dc4ce9f688701c7,Chubby Carrot Muncher,CCM,5.725e-05,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xa6eb0143ea52a821238352626dc4ce9f688701c7,Chubby Carrot Muncher,CCM,5.725e-05,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022544,2024-1-16,0x7d6fd61c9f51e7cd75e36c3ac1be9144d4749d04,2.15307e-11,0.0,0.0,2.6e-15,0.0,34,2.15307e-11,0.0,0x175d7f8512a898b5304fd1c2dfb7c78abb1fa0a8,Hemule,HEMULE,2.15307e-11,34,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x175d7f8512a898b5304fd1c2dfb7c78abb1fa0a8,Hemule,HEMULE,2.15307e-11,34,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022519,2024-1-16,0xb354f4594ff105604d916c78dd2853c1d26de3f4,4.57e-07,2.1e-15,4.3e-15,1.14324e-11,0.0,48,4.57e-07,2.1e-15,0x83b60b3a22554f6aab7beb7209f6ccb521c33e0b,Biao Panda,BIAO,4.57e-07,48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x83b60b3a22554f6aab7beb7209f6ccb521c33e0b,Biao Panda,BIAO,4.57e-07,48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022511,2024-1-16,0x5cbf266bb13853fafd67f726127c5af5e834c539,3.9316e-12,0.0,0.0,4.9e-15,0.0,64,3.9316e-12,0.0,0x5b8c8c45fc5aa6add1354412b043db6eab704cbe,Zoan,ZOAN,3.9316e-12,64,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x5b8c8c45fc5aa6add1354412b043db6eab704cbe,Zoan,ZOAN,3.9316e-12,64,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022506,2024-1-16,0x4d1681afc94f8e347592b9a82088a9580648e21b,2.11913e-11,0.0,0.0,5.2e-15,0.0,43,2.11913e-11,0.0,0xae9a81477861f79805273384d123733847c60ca2,Zuzu Inu,ZUZX,2.11913e-11,43,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xae9a81477861f79805273384d123733847c60ca2,Zuzu Inu,ZUZX,2.11913e-11,43,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022494,2024-1-16,0x56309749d488f3c083e8f218c357674a96daa520,1.6e-15,6.1e-07,1.6e-15,4.2771e-12,0.0,52,6.1e-07,1.6e-15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xe45ff4a6433c0e4f0132b79c05f9c969568096ea,MIRO,MIRO,6.1e-07,52,0xe45ff4a6433c0e4f0132b79c05f9c969568096ea,MIRO,MIRO,6.1e-07,52,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022484,2024-1-16,0xd0e7269c4b308684a1e7b4031108c2438dda7c1c,5.725929e-10,0.0,0.0,5.2e-15,0.0,3,5.725929e-10,0.0,0x9753cecebea15c0005a0534361246f1bc070119d,babytroll,babytroll,5.725929e-10,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x9753cecebea15c0005a0534361246f1bc070119d,babytroll,babytroll,5.725929e-10,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022421,2024-1-16,0xc0330a61d0d1567a04d2bca8367dbd93768afbac,837397209063.535,1.1568102226607857,2.3136204453215714,5730.145529766201,30.82207001484488,242,837397209063.535,1.1568102226607857,0x1fd40cfbdf04e3000142c26953c3703758ee3dbd,ArkAI,ARK,837397209063.535,242,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x1fd40cfbdf04e3000142c26953c3703758ee3dbd,ArkAI,ARK,837397209063.535,242,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022414,2024-1-16,0xf0c588e55fb5f8953ee3ac59dbd24ca780114985,4.87e-14,2.1e-08,9.75e-14,2.523625e-10,0.0,109,2.1e-08,4.87e-14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xf8d764811e225c11ca022caaca263d640a0c03b6,Fenrir,FENRIR,2.1e-08,109,0xf8d764811e225c11ca022caaca263d640a0c03b6,Fenrir,FENRIR,2.1e-08,109,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022393,2024-1-16,0xd2c767ef298cbad1b2e3a6ca3396abcfcc9fd490,2.89e-07,3.5e-15,7e-15,1.82921e-11,0.0,196,2.89e-07,3.5e-15,0x59193d036a01b2cb20d5714199e19158c9217bf7,Progressive AI,PROGRESSIVE,2.89e-07,196,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x59193d036a01b2cb20d5714199e19158c9217bf7,Progressive AI,PROGRESSIVE,2.89e-07,196,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022379,2024-1-16,0xf04a836d8ccabf6f845dcaa8388adc2070d12757,2.1884e-05,0.0,0.0,1.199e-13,0.0,5,2.1884e-05,0.0,0x0abe628e3afdcaf02a3548a1968266f7bcb9a2b0,Validiums,Validiums,2.1884e-05,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x0abe628e3afdcaf02a3548a1968266f7bcb9a2b0,Validiums,Validiums,2.1884e-05,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022316,2024-1-16,0xee97871705ced9ca0ea4480de331bd0145da889d,1.8697e-12,0.0,0.0,5.2e-15,0.0,97,1.8697e-12,0.0,0x11821dfd8d05b61fc45ba628a8c263480b4ceb5a,Agar,AGAR,1.8697e-12,97,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x11821dfd8d05b61fc45ba628a8c263480b4ceb5a,Agar,AGAR,1.8697e-12,97,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022308,2024-1-16,0x50a719dd362a34ff45a16a3a3db8f5a6476d9742,268701430.6980757,3.0747546755417305,6.149509351083461,23160.549199626446,27892.651361962704,761,268701430.6980757,3.0747546755417305,0x253dafb10abb9824e75938f6206074c5edceb970,Satellite Dragon-1,SD1,268701430.6980757,761,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x253dafb10abb9824e75938f6206074c5edceb970,Satellite Dragon-1,SD1,268701430.6980757,761,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022284,2024-1-16,0x4cec06c13b873dd96b469530f190a41bcbcf949b,1.7e-15,39841.671624067,1.7e-15,4.3493e-12,0.0,182,39841.671624067,1.7e-15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xcf8f9b8c852bad9ae97cee1a687b9f062d7c3bf0,Syncereum,SYTH,39841.671624067,182,0xcf8f9b8c852bad9ae97cee1a687b9f062d7c3bf0,Syncereum,SYTH,39841.671624067,182,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022274,2024-1-16,0x3dd048b903314aeb1ff9e1884fdd9652d5e06ad8,8.431851752e-07,1157978264219318.5,1.6863703505e-06,0.0043979995963993,0.9848857801796094,49,1157978264219318.5,8.431851752e-07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xc129513542f13382b2c9fc27a83dbf8252563acc,Anon AI BOT,ANON AI BOT,1157978264219318.5,49,0xc129513542f13382b2c9fc27a83dbf8252563acc,Anon AI BOT,ANON AI BOT,1157978264219318.5,49,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022232,2024-1-16,0xe1a71d360dd28211767e50667bf16901c9d6bcab,2128425.1829018937,2.351742826847105,4.7034856536942105,14053.195741233534,2216.416026853472,173,2128425.1829018937,2.351742826847105,0x704848497e93cb2f616a6f73311b42e494c8b466,GameMaster Ventures,GMV,2128425.1829018937,173,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x704848497e93cb2f616a6f73311b42e494c8b466,GameMaster Ventures,GMV,2128425.1829018937,173,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022163,2024-1-16,0xb860964c4c5dc254b7c0dacaf3e22aacabf202d0,21431345687.065098,0.0,0.0,2.6e-15,0.0,14,21431345687.065098,0.0,0x4e6dad3c39d4c36395d3ae14fc39921fbbe6820e,Conaiha AI,CONAIHA,21431345687.065098,14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x4e6dad3c39d4c36395d3ae14fc39921fbbe6820e,Conaiha AI,CONAIHA,21431345687.065098,14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022134,2024-1-16,0x81e54ec45ec0171c99579340e12d51a5d80b19e5,0.003,0.0,0.003,10.49550557554809,0.0,22,0.0,0.003,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xec39a5cf2f32a0c89fef2a144b69680ab42fd4b9,Rubenesque,RUBEN,0.0,22,0xec39a5cf2f32a0c89fef2a144b69680ab42fd4b9,Rubenesque,RUBEN,0.0,22,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022115,2024-1-16,0xbbde8487c681f82e398e68f655869c6569d01c7e,0.000683898,0.0,0.0,5.1e-15,0.0,12,0.000683898,0.0,0x3af36067e36cb1f1fbee76e53e22aa2163f59f5b,Elon Musk,MUSK,0.000683898,12,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x3af36067e36cb1f1fbee76e53e22aa2163f59f5b,Elon Musk,MUSK,0.000683898,12,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022109,2024-1-16,0x078036a58ead92e583f27fc805ffa9068f8778bd,5.1e-07,2e-15,4e-15,1.01973e-11,0.0,110,5.1e-07,2e-15,0x0479e0bf02783fadd4c31a00af39eed304bb946f,Green Goblin,GOBLIN,5.1e-07,110,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x0479e0bf02783fadd4c31a00af39eed304bb946f,Green Goblin,GOBLIN,5.1e-07,110,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022104,2024-1-16,0x312c08bc5380e3555c49ee438c9becbc3f37268d,0.0,0.001,0.001,2.535038192318028,0.0,17,0.0,0.001,0x2d9f5cf46b7c35bd0cad24042095a4659b1113b5,Tuza Inu,TUZANU,0.0,17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x2d9f5cf46b7c35bd0cad24042095a4659b1113b5,Tuza Inu,TUZANU,0.0,17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022058,2024-1-16,0xbe4d93550c941f9e1fc4c611dabda10cbb32e373,20000000.000000667,0.0,0.0,2.5e-15,0.0,114,20000000.000000667,0.0,0x9c295ca7ce84268ecc8dc58d4b26bcf83c225b71,Btc Airline Game Bot,BTCAGBOT,20000000.000000667,114,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x9c295ca7ce84268ecc8dc58d4b26bcf83c225b71,Btc Airline Game Bot,BTCAGBOT,20000000.000000667,114,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022058,2024-1-16,0x86fa9610d9db57ca3377c925c7b08902f1749fd0,1.0122150987e-06,1000000172764333.2,2.0244301975e-06,0.0052768116983526,31622.7766016838,97,1000000172764333.2,1.0122150987e-06,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xc2b8947fa99465f21fb059ab43d7147d3ebf63f8,CHURRO on Ethereum,CHURRO,1000000172764333.2,97,0xc2b8947fa99465f21fb059ab43d7147d3ebf63f8,CHURRO on Ethereum,CHURRO,1000000172764333.2,97,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022028,2024-1-16,0xbae1d474044b11590d23df31f2e497837e6f4c65,1000033134958.6406,0.0003340834720663,0.0006681669441326,1.7276880813067412,18198.90106572372,133,1000033134958.6406,0.0003340834720663,0x3c60108e6169c9f3a9e62f9059121642fecfe762,GoGo Exchange,GOGO,1000033134958.6406,133,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x3c60108e6169c9f3a9e62f9059121642fecfe762,GoGo Exchange,GOGO,1000033134958.6406,133,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022021,2024-1-16,0x73373e0ba6e59554954cd9d5a2580b49423a88f5,0.7831141559532346,6623122.012696855,0.7831141559532346,2892.3796715945336,2239.018534983576,291,6623122.012696855,0.7831141559532346,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xd21c0404c709a83bdf68e2c67accc0b2fad74ab2,Meet Help Coin,HELP,6623122.012696855,291,0xd21c0404c709a83bdf68e2c67accc0b2fad74ab2,Meet Help Coin,HELP,6623122.012696855,291,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022016,2024-1-16,0x23236a85655270fa20e86de109bcbe0c4fd1e1e2,8e-08,1.254e-13,1.254e-13,3.237399e-10,0.0,7,8e-08,1.254e-13,0xb81074fd5e8b46038cb956ac1d2b0901230baed1,JARVIS,JARVIS,8e-08,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xb81074fd5e8b46038cb956ac1d2b0901230baed1,JARVIS,JARVIS,8e-08,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19022010,2024-1-16,0xe39e86d397edccb1ade82b3c2e27ba52c9916e32,1.92e-07,5.2e-15,5.2e-15,1.34908e-11,0.0,24,1.92e-07,5.2e-15,0x9d3805e6b981fb969814533dd3bb75c70d14ea06,Whale Only Coin,WHALE,1.92e-07,24,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0x9d3805e6b981fb969814533dd3bb75c70d14ea06,Whale Only Coin,WHALE,1.92e-07,24,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19021937,2024-1-16,0xa32c888aba8145f2a293a48854a4d4a26e09bde5,1.8e-15,5.51e-07,3.6e-15,9.4312e-12,0.0,91,5.51e-07,1.8e-15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xe0faee41e32e9ec7270372f3ba71f3a2b79ffcd7,Proailurus,$PAW,5.51e-07,91,0xe0faee41e32e9ec7270372f3ba71f3a2b79ffcd7,Proailurus,$PAW,5.51e-07,91,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19021921,2024-1-16,0xa8854439c8dae6b56e2c72da6b4b1ae098795caa,242933516.72422916,10.970515043516148,21.941030087032296,84017.2854263642,30825.237064552886,25855,242933516.72422916,10.970515043516148,0xbcbda13bd60bc0e91745186e274d1445078d6b33,Ferret AI,FERRET,242933516.72422916,25855,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xbcbda13bd60bc0e91745186e274d1445078d6b33,Ferret AI,FERRET,242933516.72422916,25855,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19021908,2024-1-16,0xad002491e931845a5f280ae55955b7fa93fabdc1,1.1948284859561178,847339926.8983034,2.389656971912236,5507.962356662468,0.999999999999999,146,847339926.8983034,1.1948284859561178,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xf72ec875ed3e34c59d4c06a01e8461ad51821f9d,Trōllheim,TRŌLLHEIM,847339926.8983034,146,0xf72ec875ed3e34c59d4c06a01e8461ad51821f9d,Trōllheim,TRŌLLHEIM,847339926.8983034,146,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
19021882,2024-1-16,0x2bc623abb1dac21967895a3e838c0aecd7fc581d,3.2532e-12,0.0,0.0,5e-15,0.0,79,3.2532e-12,0.0,0xbeff585c668dc920108b2fcdc0819ee76c500961,Karnaval,KAR,3.2532e-12,79,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753,0xbeff585c668dc920108b2fcdc0819ee76c500961,Karnaval,KAR,3.2532e-12,79,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294799.78269819,168239753
