createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount
19739001,2024-4-26,0x9a09a90d838a6123c26269d887c478aae7bd47ce,98514747850.7837,0.0010034390158281,0.0010034390158281,2.944953194881087,9746.794344808965,156,98514747850.7837,0.0010034390158281,0x28dc1ac7686136b29384cf5bdfafd4fae264c201,Meson Network,MSN,98514747850.7837,156,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x28dc1ac7686136b29384cf5bdfafd4fae264c201,Meson Network,MSN,98514747850.7837,156,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738984,2024-4-26,0xed154bbc5b1fe1dec7257d95750c76be0b49cc8a,3041542.7266406585,0.0024656149166352,0.0024656149166352,7.742916235693328,86.49385807221488,25,3041542.7266406585,0.0024656149166352,0x9d703cef5b8d8b7c5eeca5e78ea8537544e83ec2,Pizza,Pizza,3041542.7266406585,25,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x9d703cef5b8d8b7c5eeca5e78ea8537544e83ec2,Pizza,Pizza,3041542.7266406585,25,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738982,2024-4-26,0xb2159d35dfa5af588f7eff0378d83c8e2d402fe2,0.000221185,0.0,0.0,1.56e-14,0.0,10,0.000221185,0.0,0xb76f534851b00d3090536474467c040efb6ecc24,PUPU,PUPU,0.000221185,10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xb76f534851b00d3090536474467c040efb6ecc24,PUPU,PUPU,0.000221185,10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738982,2024-4-26,0xa1e0c716f2fa8df77e42bcb460ca509097ad9300,1756172238065284.5,5.001600708e-07,5.001600708e-07,0.0015097992253622,0.9219544457292876,50,1756172238065284.5,5.001600708e-07,0x7bc46a8f0c1ec909c69928d9e8380183f7b7ed13,NATIX Network,NTXT,1756172238065284.5,50,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x7bc46a8f0c1ec909c69928d9e8380183f7b7ed13,NATIX Network,NTXT,1756172238065284.5,50,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738964,2024-4-26,0x940ea50da90003aa5b2b76a6aa8ab7bcd224c74d,3.0336254372e-06,100000036240956.16,6.0672508744e-06,0.0189880239331678,17320.508075688773,160,100000036240956.16,3.0336254372e-06,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xf3ce211ce32bc2dad6410477ac5f0e75cfe5f704,OWL AI,OWLAI,100000036240956.16,160,0xf3ce211ce32bc2dad6410477ac5f0e75cfe5f704,OWL AI,OWLAI,100000036240956.16,160,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738950,2024-4-26,0xb8ad1a5ce79442f073dd578281653193fc767423,6.400028111905394e+16,5.2772472436e-06,5.2772472436e-06,0.0165883112879125,18.34535363518512,10,6.400028111905394e+16,5.2772472436e-06,0x6ec5b0ba6be68f7192a2aa199947aa3715933307,young penguin with a fro,PENGU,6.400028111905394e+16,10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x6ec5b0ba6be68f7192a2aa199947aa3715933307,young penguin with a fro,PENGU,6.400028111905394e+16,10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738937,2024-4-26,0x5429659ff1e4c24608cd241e2b0e7c32b45d075b,0.000504253,0.0,0.0,6.2e-15,0.0,5,0.000504253,0.0,0x8e6d04d282034df7c11b2c4812f0e606200e027d,Dogecat,Dogecat,0.000504253,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x8e6d04d282034df7c11b2c4812f0e606200e027d,Dogecat,Dogecat,0.000504253,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738910,2024-4-26,0xa6d22af8ac3df32f4c896dff823a59edbb2d7934,4280006660555671.0,2.35213494254e-05,4.70426988509e-05,0.1485559075320266,316227.766016838,62,4280006660555671.0,2.35213494254e-05,0x99776a76531b77739dfadde75ac5582bd8284055,FlokiWojak,FWOJAK,4280006660555671.0,62,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x99776a76531b77739dfadde75ac5582bd8284055,FlokiWojak,FWOJAK,4280006660555671.0,62,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738787,2024-4-26,0x0290a36fd430d0452f0abd1f9f1142dc3b6520fd,5.617e-07,1.0,5.617e-07,0.0017676557120602,0.000749466476901,1,1.0,5.617e-07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xec0fd58462863162914328b81b0d8175b803bc33,HEDNUBS,HDN,1.0,1,0xec0fd58462863162914328b81b0d8175b803bc33,HEDNUBS,HDN,1.0,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738761,2024-4-26,0xf9cc2578f9f8e75dccf573a359cc8dc98eb43d08,1.3163e-12,0.0,0.0,3.2e-15,0.0,38,1.3163e-12,0.0,0x5e36751c5d9dcaed7a31cd198b30018297a58ca1,LayerZero,ZRO,1.3163e-12,38,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x5e36751c5d9dcaed7a31cd198b30018297a58ca1,LayerZero,ZRO,1.3163e-12,38,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738728,2024-4-26,0x2e88c9e4d1b7f8cb2992761035d77018dd920cda,1.754596e-10,0.0,0.0,3.1e-15,0.0,23,1.754596e-10,0.0,0x12da1e5c52591157b75b19d1573114955a2d1674,竜 ドラゴン,TATSU,1.754596e-10,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x12da1e5c52591157b75b19d1573114955a2d1674,竜 ドラゴン,TATSU,1.754596e-10,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738718,2024-4-26,0xf9bbca8553a1a49dae7a4482add8dfda44adfe3a,2.51e-07,3.9e-15,7.9e-15,2.49837e-11,0.0,22,2.51e-07,3.9e-15,0x48bc194a241e5d5668b3d303bdf5913a659bef99,    Qubic        ,    QUBIC           ,2.51e-07,22,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x48bc194a241e5d5668b3d303bdf5913a659bef99,    Qubic        ,    QUBIC           ,2.51e-07,22,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738701,2024-4-26,0x37b7d54acf888ce5136eccdf8d18e4e22d46640d,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xdb26257a5e74f35ead1a8e005ba3b7d9c2f6527e,LayerZero,ZRO,0.0,0,0xdb26257a5e74f35ead1a8e005ba3b7d9c2f6527e,LayerZero,ZRO,0.0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738695,2024-4-26,0xa8a0c2d57d8227c63b6e9df726f0fe1aaf679d23,5.911e-13,0.0,0.0,1.17e-14,0.0,510,5.911e-13,0.0,0x22e71d8ee73e9c5e9f6a898c82562d3e8f3673fa,DOP,DOP,5.911e-13,510,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x22e71d8ee73e9c5e9f6a898c82562d3e8f3673fa,DOP,DOP,5.911e-13,510,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738671,2024-4-26,0x8f405220a8d19c9643d142adbb36d0c39f6c9285,1.17963165744e-05,4280004615183448.0,2.35926331489e-05,0.0738426389280636,223606.79774997896,58,4280004615183448.0,1.17963165744e-05,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xecb790916eafc0a591902a45b3993362a9ee0222,Homium,Homium,4280004615183448.0,58,0xecb790916eafc0a591902a45b3993362a9ee0222,Homium,Homium,4280004615183448.0,58,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738660,2024-4-26,0x7f139f72d1a3398b8259197d5744aecc37c8530d,0.000534054,0.0,0.0,6.2e-15,0.0,3,0.000534054,0.0,0x21f265b8693ce739b310279f8aae63acd676f19c,The Algorithm,ALGO,0.000534054,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x21f265b8693ce739b310279f8aae63acd676f19c,The Algorithm,ALGO,0.000534054,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738652,2024-4-26,0xa48806dc2388354ba2c335e6da92550f50983028,6.2e-15,1.6e-07,6.2e-15,1.97352e-11,0.0,14,1.6e-07,6.2e-15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xec1e0fb18a7f8bc0c2ede7f9de65dd46d41fa92a,PAJAMAS CAT,PAJAMAS,1.6e-07,14,0xec1e0fb18a7f8bc0c2ede7f9de65dd46d41fa92a,PAJAMAS CAT,PAJAMAS,1.6e-07,14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738606,2024-4-26,0x077b398833ec677e89c2ce1b1098d927d14307f2,3.2e-06,3.1e-15,6.2e-15,1.96727e-11,0.0,42,3.2e-06,3.1e-15,0xb12c2b816ccac4fe685b8acc7c4d565554615227,TRET,TRET,3.2e-06,42,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xb12c2b816ccac4fe685b8acc7c4d565554615227,TRET,TRET,3.2e-06,42,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738568,2024-4-26,0x66bdce95220678629bfecf8314c7fbb79beec7fe,0.0,3.4665e-12,0.0,5.8e-15,0.0,66,3.4665e-12,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xee00379019201b53dddb673ca243e5c5f049b6a4,RunesETH,RUNES,3.4665e-12,66,0xee00379019201b53dddb673ca243e5c5f049b6a4,RunesETH,RUNES,3.4665e-12,66,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738563,2024-4-26,0xed40b53cbe39cffb1937eaaa208f4091749ace1d,4280000694754161.0,2.3538489997e-06,4.7076979995e-06,0.0147388928236184,100000.0,55,4280000694754161.0,2.3538489997e-06,0x785b959f668d0c4902206e6b289dc564f601df46,DARKTIMES,DARKTIMES,4280000694754161.0,55,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x785b959f668d0c4902206e6b289dc564f601df46,DARKTIMES,DARKTIMES,4280000694754161.0,55,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738507,2024-4-26,0xaf49b60f9fa70df3562ad651ab209b430181105f,4093500180.0000167,0.0,0.0,2.8e-15,0.0,12,4093500180.0000167,0.0,0x404e0e4a7965409132735bb7aee2061140eb7958,Pope,POPE,4093500180.0000167,12,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x404e0e4a7965409132735bb7aee2061140eb7958,Pope,POPE,4093500180.0000167,12,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738467,2024-4-26,0xf780062d63d1a4bfb20fef3c8465be8ea60f660a,6.7267e-12,0.0,0.0,3.1e-15,0.0,18,6.7267e-12,0.0,0x8330b5e6d1bebc60e824d0048b7af6d751aa64d1,POWELL 0xDEAD,POWELL,6.7267e-12,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x8330b5e6d1bebc60e824d0048b7af6d751aa64d1,POWELL 0xDEAD,POWELL,6.7267e-12,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738446,2024-4-26,0x8aff09ad088fe53e138630f8320e0f67ac9b3149,5127117313352914.0,9.037790312091127,18.07558062418225,56675.18574202383,214476105.89527217,40,5127117313352914.0,9.037790312091127,0x76b0c4ff03cd91c24289aa7ffd7acedd55be20ff,pee,PEE,5127117313352914.0,40,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x76b0c4ff03cd91c24289aa7ffd7acedd55be20ff,pee,PEE,5127117313352914.0,40,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738337,2024-4-26,0x118f3abcf88b13724f0bf4ff0183002fce61316e,2083378.004672698,0.0,0.0,3.1e-15,0.0,14,2083378.004672698,0.0,0xa9871c4ec701f7890a32339d66f007f2ac089612,Doege Koin,DOEGE,2083378.004672698,14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xa9871c4ec701f7890a32339d66f007f2ac089612,Doege Koin,DOEGE,2083378.004672698,14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738312,2024-4-26,0x4ac43d8c7794e3525a4344180bde4c46160f6339,1.0954e-05,0.0,1e-16,5.836e-13,0.0,140,1.0954e-05,0.0,0x1b963c525196ac4399ea084f4e65cbe3ac3281fd,Stainless Steel Rat,SSRAT,1.0954e-05,140,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x1b963c525196ac4399ea084f4e65cbe3ac3281fd,Stainless Steel Rat,SSRAT,1.0954e-05,140,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738287,2024-4-26,0xfc4637002767f1ade895f66069650d64208c6015,2.56e-07,3.9e-15,7.8e-15,2.4657e-11,0.0,21,2.56e-07,3.9e-15,0xb51b57287a90097ff798d23414111e0d70132104,    EstateX        ,    ESX           ,2.56e-07,21,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xb51b57287a90097ff798d23414111e0d70132104,    EstateX        ,    ESX           ,2.56e-07,21,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738284,2024-4-26,0x00a14d5f927c494ddee45a567c50536c6fc2403e,1e-16,8.763e-06,1e-16,3.609e-13,0.0,55,8.763e-06,1e-16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xe3f0cc17314536b0e8ca286f842249a5c7dd5276,Kermit The Frog,KERMIT,8.763e-06,55,0xe3f0cc17314536b0e8ca286f842249a5c7dd5276,Kermit The Frog,KERMIT,8.763e-06,55,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738227,2024-4-26,0xcb7bf5734f1977450097bb395e8ee608e6ee2b2b,67606213.064126,1.2272406266289917,2.4544812532579834,7624.490835894365,0.2742261840160407,1164,67606213.064126,1.2272406266289917,0x42069081bf54a19b38c9b2ccd3618f2c9ddc40e6,Wojak,WOJAK,67606213.064126,1164,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x42069081bf54a19b38c9b2ccd3618f2c9ddc40e6,Wojak,WOJAK,67606213.064126,1164,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738211,2024-4-26,0x9825a12392578cf8609d72c85ae993df2abc55c6,1.72304403332e-05,369319651264.1816,1.72304403332e-05,0.0540914930424012,0.0793725393319367,17,369319651264.1816,1.72304403332e-05,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xd6dafe6a1dceeb6e287adff5884fe19a9ba0c8cc,Elon's Mother,Maye,369319651264.1816,17,0xd6dafe6a1dceeb6e287adff5884fe19a9ba0c8cc,Elon's Mother,Maye,369319651264.1816,17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738209,2024-4-26,0x1d88a3d0712417e7e5d1f3e6ece419d87b0d6e1a,0.0,0.000518813,0.0,6.2e-15,0.0,4,0.000518813,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xec88d94faa19b81a3e0b791ac2f0f0c1301942ea,The Algorithm,ALGO,0.000518813,4,0xec88d94faa19b81a3e0b791ac2f0f0c1301942ea,The Algorithm,ALGO,0.000518813,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738207,2024-4-26,0xdfd9bcb4e51e2919d9d697b88829963b8f5fa63c,8e-09,1.26e-13,2.52e-13,7.912783e-10,0.0,28,8e-09,1.26e-13,0x365000d07d6acfa791654e54c3175aef7b06033b,A Thousand Years,365000,8e-09,28,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0x365000d07d6acfa791654e54c3175aef7b06033b,A Thousand Years,365000,8e-09,28,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738189,2024-4-26,0x8a5f9607fb987672899836b30621f11f80731955,5.48e-07,1.8e-15,3.6e-15,1.14818e-11,0.0,10,5.48e-07,1.8e-15,0xb4f2d2ef28a39e0f276cd6776cc0a3cd6c82b0fa,Polish Cow,COW,5.48e-07,10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xb4f2d2ef28a39e0f276cd6776cc0a3cd6c82b0fa,Polish Cow,COW,5.48e-07,10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
19738176,2024-4-26,0x9f132861546008fec6fab8564a667a7ff218e061,9.966e-06,1e-16,1e-16,3.17e-13,0.0,3,9.966e-06,1e-16,0xbaf207208f82cf9cd3b08218881b17e210dd6068,Maneki,Maneki,9.966e-06,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334,0xbaf207208f82cf9cd3b08218881b17e210dd6068,Maneki,Maneki,9.966e-06,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294793.8794623402,168239334
