createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount
19613397,2024-4-8,0xfb8767d490c00fd7faf867a783c49bc0e42e2a00,1.539e-06,6e-16,1.3e-15,4.5445e-12,0.0,26,1.539e-06,6e-16,0x6906e507725514adf4497f9a0ae4923dabb29d40,Hobbes_ETH,Hobbes,1.539e-06,26,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x6906e507725514adf4497f9a0ae4923dabb29d40,Hobbes_ETH,Hobbes,1.539e-06,26,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19613321,2024-4-8,0xbe292a1e797a6bd47fd6e08a931819c281aa73a7,1.769800761000002e+24,3e-16,3e-16,1.1261e-12,0.731778655059027,5,1.769800761000002e+24,3e-16,0x5bf8d2aeda8ece0373c4f0c5b28633df3a5ab834,AI Nexus,AIN,1.769800761000002e+24,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x5bf8d2aeda8ece0373c4f0c5b28633df3a5ab834,AI Nexus,AIN,1.769800761000002e+24,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19613302,2024-4-8,0xcea4e1e691467518f06e4cc693dc1ceb74b31865,7.066054e-10,0.0,0.0,3.7e-15,0.0,3,7.066054e-10,0.0,0x329cc9467388d559d26f94f37fd7cc6777355479,Anita Moon,MOON,7.066054e-10,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x329cc9467388d559d26f94f37fd7cc6777355479,Anita Moon,MOON,7.066054e-10,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19613282,2024-4-8,0xa049242d673bb4ee2bb27b90ed696057d3ec7427,0.0,7.6938e-12,0.0,6.9e-15,0.0,82,7.6938e-12,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0xd1d906634b4f7fb84911bbe45a24e81e89a07403,Test,TST,7.6938e-12,82,0xd1d906634b4f7fb84911bbe45a24e81e89a07403,Test,TST,7.6938e-12,82,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19613187,2024-4-8,0x4bc441902e4e3eca8b10e97dd79ee8830b0a3e60,7.7169e-12,0.0,0.0,7.3e-15,0.0,49,7.7169e-12,0.0,0x6d02ccf7633cbb178f94c0b042c4b1607dae9352,Ordinals Inscription Index,ORDINALS,7.7169e-12,49,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x6d02ccf7633cbb178f94c0b042c4b1607dae9352,Ordinals Inscription Index,ORDINALS,7.7169e-12,49,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19613170,2024-4-8,0xba3d5a3d17d70db81ce521b25a9a3a8069cdaa3c,2.02e-07,4.9e-15,9.9e-15,3.50026e-11,0.0,94,2.02e-07,4.9e-15,0x0574760663d7b0077868e0568980e6f76928ff76,Tao.Pink,TAOPINK,2.02e-07,94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x0574760663d7b0077868e0568980e6f76928ff76,Tao.Pink,TAOPINK,2.02e-07,94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19613095,2024-4-8,0x01d37af3bb894cc16074459cd33f9797ea2ebb85,6.400000308363753e+18,5.2769325e-08,5.2769325e-08,0.000194564538416,18.34535363518512,9,6.400000308363753e+18,5.2769325e-08,0x4b193cadc1929741f918a7c469ce9d6e03c0c1d2,𝕏Eclipse,𝕏Eclipse,6.400000308363753e+18,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x4b193cadc1929741f918a7c469ce9d6e03c0c1d2,𝕏Eclipse,𝕏Eclipse,6.400000308363753e+18,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19613079,2024-4-8,0x8350d63bb5955980cc82ce19f32259dc326b90bc,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0x5dbc5df1bbb9e4b101dbbbb2b4a021b8c3bba8d1,Moonbrah,MOONBRAH,0.0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x5dbc5df1bbb9e4b101dbbbb2b4a021b8c3bba8d1,Moonbrah,MOONBRAH,0.0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612979,2024-4-8,0x440060e99e3e5bb0f9e532ffb319a5beaf5da053,1.873e-06,5e-16,1e-15,3.9572e-12,0.0,34,1.873e-06,5e-16,0x4e3658f9722aa40c07b24195d6e7b3c72d245979,Masa Network AI,NeteorkAI,1.873e-06,34,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x4e3658f9722aa40c07b24195d6e7b3c72d245979,Masa Network AI,NeteorkAI,1.873e-06,34,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612946,2024-4-8,0xbf1b66f6d7ea6a1a2f7a251968fa1c6b5c120e30,2.9e-07,3.5e-14,7.01e-14,2.593078e-10,0.0,26,2.9e-07,3.5e-14,0x592fad10e9f6ad6df0c300f2f5294d02383ec353,TAO Minting System,MinTAO,2.9e-07,26,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x592fad10e9f6ad6df0c300f2f5294d02383ec353,TAO Minting System,MinTAO,2.9e-07,26,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612885,2024-4-8,0x41e296f02b6b570d75ffb6e01c29481aa723cc26,0.0,108027.99193630728,0.0,3.5e-15,0.0,98,108027.99193630728,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0xf680b83580885c934bea1fc51fda133bb6c177cd,TheIndifferentDuck,DUCK,108027.99193630728,98,0xf680b83580885c934bea1fc51fda133bb6c177cd,TheIndifferentDuck,DUCK,108027.99193630728,98,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612878,2024-4-8,0x82015b9f285b96c63db595a9dc6078167f610aee,1e+24,2e-16,4e-16,1.5087e-12,0.4472135954999569,150,1e+24,2e-16,0x8be3cf7e7553946d468c6ea9e79d8ccabda98966,IO.NET AI DePIN GPU Network,NETAI,1e+24,150,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x8be3cf7e7553946d468c6ea9e79d8ccabda98966,IO.NET AI DePIN GPU Network,NETAI,1e+24,150,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612834,2024-4-8,0x38d18c1ec6614d6ec03e8c3640189b97cc8626bf,3.25e-07,3e-15,3e-15,1.14204e-11,0.0,2,3.25e-07,3e-15,0xb54c3b8b439160675d0127f9fb3ec9c647e93ad1,Bring The Sun To The Dark,DARK SUN,3.25e-07,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0xb54c3b8b439160675d0127f9fb3ec9c647e93ad1,Bring The Sun To The Dark,DARK SUN,3.25e-07,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612814,2024-4-8,0xf14299caed51667c99abb35d270c7bccbfe0fd5a,1.68e-07,5.9e-15,1.19e-14,4.19593e-11,0.0,45,1.68e-07,5.9e-15,0x77bd92f270fc042fa24550220e31c8578b2e879e,Propy AI,PROAI,1.68e-07,45,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x77bd92f270fc042fa24550220e31c8578b2e879e,Propy AI,PROAI,1.68e-07,45,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612753,2024-4-8,0x28b80d748ba4c94a8dd23789756e50be67006111,7.453559e-10,0.0,0.0,3.7e-15,0.0,2,7.453559e-10,0.0,0x46b14d4ee75a6c7a1baa62bdb82ec4a1269efa34,Anita Moon,MOON,7.453559e-10,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x46b14d4ee75a6c7a1baa62bdb82ec4a1269efa34,Anita Moon,MOON,7.453559e-10,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612731,2024-4-8,0xbcb61dae0a0619e63a97b27bca14c263e4d2cea2,60771989.7184293,1.8161731016809368,3.6323462033618745,13313.27634808937,0.324499614791758,729,60771989.7184293,1.8161731016809368,0xa333486f4e3fd609abdd45698f5cc4e7f556886d,SpeechAI,SPXAI,60771989.7184293,729,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0xa333486f4e3fd609abdd45698f5cc4e7f556886d,SpeechAI,SPXAI,60771989.7184293,729,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612715,2024-4-8,0x5d285e280b0c02bf21c412cd0b65910fcbfaee49,2.65e-07,3.7e-15,7.5e-15,2.58685e-11,0.0,23,2.65e-07,3.7e-15,0x57c610b967b521159f512f4ab318408857a3be4c,Insight TAO,ITAO,2.65e-07,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x57c610b967b521159f512f4ab318408857a3be4c,Insight TAO,ITAO,2.65e-07,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612659,2024-4-8,0x0d509ca856fca3df7eb2728e111027abeacf11ad,39515370661.014,1.0986405654808713,1.0986405654808713,4141.084516488533,6.223854111400748,842,39515370661.014,1.0986405654808713,0x0e08070dc89a8fe07ca1dc69e44e755ccd79982e,Doge For President,pDOGE,39515370661.014,842,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x0e08070dc89a8fe07ca1dc69e44e755ccd79982e,Doge For President,pDOGE,39515370661.014,842,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612652,2024-4-8,0x74e8025a3c6dbb779b9903460dddba48dcbbf208,2.59e-07,3.8e-15,3.8e-15,1.42959e-11,0.0,4,2.59e-07,3.8e-15,0x3a2e585b26417f12cc3460f08623f85905b91c56,Cubik AI,CUBIK,2.59e-07,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x3a2e585b26417f12cc3460f08623f85905b91c56,Cubik AI,CUBIK,2.59e-07,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612595,2024-4-8,0xd684ee6b7995fb03b8fd4c5314b123b538f5360e,0.1916801712133271,8.171732705157394,16.34346541031479,61779.818157325935,1.1154976288634584,4228,0.1916801712133271,8.171732705157394,0xbf5badfae2d219943dcd9652d1ce65960b8a1e0c,PaleBlueDot,Earth,0.1916801712133271,4228,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0xbf5badfae2d219943dcd9652d1ce65960b8a1e0c,PaleBlueDot,Earth,0.1916801712133271,4228,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612592,2024-4-8,0xd191687aaa731048cb448e6634a673d50f10ba30,920971657.816374,2.381467926082362,4.762935852164724,17869.491371929835,1.4620191517213437,395,920971657.816374,2.381467926082362,0x27235aa279b6641fc583af572a52a0ea5ddfcd79,Defi Alert AI,DEFIAI,920971657.816374,395,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x27235aa279b6641fc583af572a52a0ea5ddfcd79,Defi Alert AI,DEFIAI,920971657.816374,395,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612577,2024-4-8,0xefa4105d4ae60ace26e29e3c24a82d1e44bdd9f0,1.160775100014149,63778398.53807771,2.321550200028298,6992.123558518928,0.264575131106458,746,63778398.53807771,1.160775100014149,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0xc2326b39f73e2e8f992c2908c4f36404891def95,Centrix AI,CENTRIX,63778398.53807771,746,0xc2326b39f73e2e8f992c2908c4f36404891def95,Centrix AI,CENTRIX,63778398.53807771,746,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612473,2024-4-8,0xeca89fcd10ae6209867c46dc5f31ef32f149fe19,660287.239425388,1.292434112850122,2.584868225700244,9762.618732346951,921.9544457292888,517,660287.239425388,1.292434112850122,0xae4bbf08173b9d6eeb7586c6aa07ec3ee4d18a56,Endpoints AI,ENDAI,660287.239425388,517,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0xae4bbf08173b9d6eeb7586c6aa07ec3ee4d18a56,Endpoints AI,ENDAI,660287.239425388,517,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612459,2024-4-8,0xfe0f4e8d5f4a0fce8acffb8220a65f99aac4bf6d,56755146.59381857,2.1997927142625326,4.399585428525065,16623.868851185693,9900.000000000002,3524,56755146.59381857,2.1997927142625326,0x1b5bea98cb56da56723db75f2c3b24f6119faf98,NeuraGPU,NGPU,56755146.59381857,3524,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x1b5bea98cb56da56723db75f2c3b24f6119faf98,NeuraGPU,NGPU,56755146.59381857,3524,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612435,2024-4-8,0x3f23001bef51b8a383ef1024587a2e1c5c9dc891,3.57e-07,2.8e-15,2.8e-15,8.8699e-12,0.0,35,3.57e-07,2.8e-15,0x734ec613ee04214ecbe289a44ceb586cceffec20,Pendia,PEN,3.57e-07,35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x734ec613ee04214ecbe289a44ceb586cceffec20,Pendia,PEN,3.57e-07,35,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612402,2024-4-8,0xecd6446bb46641ac518f310eaec221ee7514ce95,23160333854.967064,8.146303713954275,16.29260742790855,62337.28600829208,370424.08129062015,4886,23160333854.967064,8.146303713954275,0x5228d6ff829b69d3f26d9e196075145650231766,DeLan Network,DeLAN,23160333854.967064,4886,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x5228d6ff829b69d3f26d9e196075145650231766,DeLan Network,DeLAN,23160333854.967064,4886,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612386,2024-4-8,0x587711e8ced53dc628ed9b519954b084dd3ae905,756136962.9503396,1.2958641062629304,2.5917282125258607,8137.77096054163,0.9823795234314044,181,756136962.9503396,1.2958641062629304,0xacca8f5b69af9e7fc7ba5a55753264aeeaa275bc,SimpleAi,SAI,756136962.9503396,181,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0xacca8f5b69af9e7fc7ba5a55753264aeeaa275bc,SimpleAi,SAI,756136962.9503396,181,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612352,2024-4-8,0xf3726cbdef245da9c23f6570b8e94204ae1cad85,283448164459.5725,1.2968755340006837,2.593751068001368,9948.771869018115,18.798393548385988,353,283448164459.5725,1.2968755340006837,0x52cbbff6494ee140303268629e26123c8cd7a139,Hottie Froggie,HOTTIE,283448164459.5725,353,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x52cbbff6494ee140303268629e26123c8cd7a139,Hottie Froggie,HOTTIE,283448164459.5725,353,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612343,2024-4-8,0xc5087ef9c1fecfb76bc82c53f67c2cb3ca6d0021,1000850358134.4922,0.0010055673235432,0.0010055673235432,3.648373658069272,31622.7766016838,27,1000850358134.4922,0.0010055673235432,0x318c88eeab7bc63262aab7254da6def7acb73d9f,OnlyLayer,ONLY,1000850358134.4922,27,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x318c88eeab7bc63262aab7254da6def7acb73d9f,OnlyLayer,ONLY,1000850358134.4922,27,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612275,2024-4-8,0x4c7752c827a8b1fe66f756a989f4395619d2b997,69463989.26606473,2.6893531518399274,5.378706303679855,21030.77959413524,0.4141467131343664,1553,69463989.26606473,2.6893531518399274,0x3eaa5a0390d9ad614f5075dd02f8c7197b07434f,CRYPTNET,$CRYPTNET,69463989.26606473,1553,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x3eaa5a0390d9ad614f5075dd02f8c7197b07434f,CRYPTNET,$CRYPTNET,69463989.26606473,1553,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612268,2024-4-8,0xbc29be3bc7045c0ff330613cfb200870d8d6d91e,4981896.727878763,31.36755184756749,62.73510369513498,239184.27325121727,11123.916888087228,6134,4981896.727878763,31.36755184756749,0x578b388528f159d026693c3c103100d36ac2ad65,SnackboxAI,SNACK,4981896.727878763,6134,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x578b388528f159d026693c3c103100d36ac2ad65,SnackboxAI,SNACK,4981896.727878763,6134,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612215,2024-4-8,0x128d9934765931b8a66deb6ca9fdf9c0b9b13b2c,959683299539.3737,0.5758458951546215,0.5758458951546215,2126.170169869029,23.43074902771996,36,959683299539.3737,0.5758458951546215,0x7993dd2546f516854aff1edddfe006ecac5142a1,2.0 ANDY,2.0 Andy,959683299539.3737,36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x7993dd2546f516854aff1edddfe006ecac5142a1,2.0 ANDY,2.0 Andy,959683299539.3737,36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612181,2024-4-8,0x15ecfa293e876eeffb3aa3f95a9e44703bca10cd,41522574.369422086,3.396214813756241,6.792429627512482,20899.16844414145,0.3737168045459011,137,41522574.369422086,3.396214813756241,0xa72fd340d018cf0e28cf80aeebd382044bb923b2,Popcorn Assets AI,POPCORN,41522574.369422086,137,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0xa72fd340d018cf0e28cf80aeebd382044bb923b2,Popcorn Assets AI,POPCORN,41522574.369422086,137,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612141,2024-4-8,0x449ca971bf8eab692ec4015bdca18b2c1c7788b8,1.8346e-05,0.0,0.0,2.001e-13,0.0,2,1.8346e-05,0.0,0x8f8143a7a0a0ee5ad404f30cd85b26f7b8e3b7c5,GROK2.0,GROK2.0,1.8346e-05,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x8f8143a7a0a0ee5ad404f30cd85b26f7b8e3b7c5,GROK2.0,GROK2.0,1.8346e-05,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612137,2024-4-8,0x95c7c293554365765d9b94d154d1ed2b9b12213b,3.221993071915489,58605677.93581407,6.443986143830978,24564.10217828029,0.4200214280248082,1308,58605677.93581407,3.221993071915489,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0xea405ad470a398b30a07193a1a643af6a05e0869,Denode,DND,58605677.93581407,1308,0xea405ad470a398b30a07193a1a643af6a05e0869,Denode,DND,58605677.93581407,1308,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612131,2024-4-8,0xe1c4894d463b4221f4b6cfed62d7ee396543b1f9,1.8568507060732544,209524654569525.28,3.713701412146509,14054.607099085168,580.1310196843468,1583,209524654569525.28,1.8568507060732544,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0xd5c7866fd801a56e9cdb0e453a86d3a133a08fb2,Grok 2.0,GROK2,209524654569525.28,1583,0xd5c7866fd801a56e9cdb0e453a86d3a133a08fb2,Grok 2.0,GROK2,209524654569525.28,1583,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612090,2024-4-8,0x5e65645f76df22f72d962514b865fbf87fa294f7,5.6055e-12,0.0,0.0,7.3e-15,0.0,132,5.6055e-12,0.0,0x645f80db7cbfb31362331325a83dd7c21c88f106,Ordinals Inscription Index,ORDINALS,5.6055e-12,132,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x645f80db7cbfb31362331325a83dd7c21c88f106,Ordinals Inscription Index,ORDINALS,5.6055e-12,132,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612041,2024-4-8,0x7651423387b4b8a3d091943bb3ecb6463644993b,0.100000001,9.959879e-10,9.959879e-10,3.6774018361e-06,0.0,57,0.100000001,9.959879e-10,0x41d59818dc192478a4160d056aebe27da83af599,Feels Good Man,FGM,0.100000001,57,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x41d59818dc192478a4160d056aebe27da83af599,Feels Good Man,FGM,0.100000001,57,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19612029,2024-4-8,0xdd13f7d2c7f6f114f512bfa2da768873ed9e8d2f,264963514160.45776,0.0,0.0,3.6e-15,64.8074069840786,144,264963514160.45776,0.0,0x770cf0fd3edcc9a007b9dce5edfbdd574bfd792a,Laura AI,LAURA,264963514160.45776,144,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x770cf0fd3edcc9a007b9dce5edfbdd574bfd792a,Laura AI,LAURA,264963514160.45776,144,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19611999,2024-4-8,0x699a93a501a2b55e98510d15b8cdfb530be33e5a,6148387.820152772,2.9941951132922138,5.988390226584428,23069.77742446669,0.1276485898864525,2007,6148387.820152772,2.9941951132922138,0x870627b00ea780d3dce434e6a057a1fa34410bc7,NeuraVM,NVM,6148387.820152772,2007,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x870627b00ea780d3dce434e6a057a1fa34410bc7,NeuraVM,NVM,6148387.820152772,2007,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19611971,2024-4-8,0x6ca5f8a0f0448b06cd2bba747555bb1196635018,59906121.835712425,1.117465039329233,2.234930078658466,8465.896820380678,0.2439262183530083,1294,59906121.835712425,1.117465039329233,0x30fc43c1e8b440268bec1a300fd56d3bfdbd982e,Insight AI,IAI,59906121.835712425,1294,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x30fc43c1e8b440268bec1a300fd56d3bfdbd982e,Insight AI,IAI,59906121.835712425,1294,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19611945,2024-4-8,0x6b3bc4122a5b3f9d2864f2f6578fb882e577bf05,0.000166511,0.0,0.0,4.9e-14,0.0,52,0.000166511,0.0,0xb3c235362d4e785efeebb5eba25eb31b12966376,MagicPepe,Mpepe,0.000166511,52,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0xb3c235362d4e785efeebb5eba25eb31b12966376,MagicPepe,Mpepe,0.000166511,52,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
19611942,2024-4-8,0xfdec7e7ba812db0284bb41b7955df559b3a0cc17,1000000097042348.0,2.006333032e-07,4.012666064e-07,0.001409221074856,14142.13562373095,7,1000000097042348.0,2.006333032e-07,0x4f9745841102b54cb3f9cddf9a4478082655e616,Gauss Ai,GSAI,1000000097042348.0,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451,0x4f9745841102b54cb3f9cddf9a4478082655e616,Gauss Ai,GSAI,1000000097042348.0,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294795.4828665269,168239451
