createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount
19229196,2024-2-14,0x65c1fbe58718e0012c2c7d66cdc76cf54aa6f1c3,0.7117041303109758,1.1040836e-09,1.1040836e-09,4.2024322836e-06,0.0,36,0.7117041303109758,1.1040836e-09,0x2a2a4b224cd91272a731a3587736c16827c56c6e,ArbiusInu,ARBINU,10844.992105838728,679,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x2a2a4b224cd91272a731a3587736c16827c56c6e,ArbiusInu,ARBINU,10844.992105838728,679,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19229162,2024-2-14,0x0a160eb3251b64a5fba923620a8000edf3fc642c,244402446856.7164,1.4452050937023304,2.890410187404661,10963.449664300904,18.57325496513737,245,244402446856.7164,1.4452050937023304,0x380274f92dc7b00fd87dee5037de57154ea06268,John Barron,BARRON,244402446856.7164,245,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x380274f92dc7b00fd87dee5037de57154ea06268,John Barron,BARRON,244402446856.7164,245,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19229145,2024-2-14,0x7069094bf32d7f3366c1129cfb9c44adca69cc4a,0.002989562405001,970796035650.3352,0.005979124810002,17.716238533413254,53682.28786108133,84,970796035650.3352,0.002989562405001,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xf96abec75042bcc52cb6afc86b139b925b0758c8,VibeAI,VIBE,970796035650.3352,84,0xf96abec75042bcc52cb6afc86b139b925b0758c8,VibeAI,VIBE,970796035650.3352,84,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19229128,2024-2-14,0xcbd614fc1c4a8b7310a482aa41e6225c7355a266,4.1e-15,2.47e-07,8.2e-15,2.35551e-11,0.0,234,2.47e-07,4.1e-15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xee95c6102ead3bd45a4a1a5dba20cc8067e378aa,crypto+AI,CryptoAI,2.47e-07,234,0xee95c6102ead3bd45a4a1a5dba20cc8067e378aa,crypto+AI,CryptoAI,2.47e-07,234,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19229121,2024-2-14,0x80d3868cb358dbbcc2de22930c6b15c3e8b315dd,0.0,2.17113e-11,0.0,5.5e-15,0.0,7,2.17113e-11,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xd552b75f36eddef6bf40f8aa878037a9ef41412b,MetaTG Ai,MetaTG Ai,2.17113e-11,7,0xd552b75f36eddef6bf40f8aa878037a9ef41412b,MetaTG Ai,MetaTG Ai,2.17113e-11,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19229114,2024-2-14,0x54e995e3bcce594f076b3ffd8cba3bb1bea5a723,8.68e-14,0.0,0.0,3.32e-14,0.0,11,8.68e-14,0.0,0xb102cb19aaa663129089bad17cd12c277722cc7c,404 Droids,DROIDS,8.68e-14,11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xb102cb19aaa663129089bad17cd12c277722cc7c,404 Droids,DROIDS,8.68e-14,11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19229100,2024-2-14,0x4d7d2e62e50362bf8ac00ab6af9691e0fc127e91,0.0032717275984424,1971530.761020604,0.0032717275984424,10.839848640148748,78.1690074755371,36,1971530.761020604,0.0032717275984424,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xcfd6b38924240eaf611b86c4e351f9ec8710018a,Vivagip,GIP,1971530.761020604,36,0xcfd6b38924240eaf611b86c4e351f9ec8710018a,Vivagip,GIP,1971530.761020604,36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19229071,2024-2-14,0xe19aab2be918164ca959a69082a39fc9ece26d20,3.09903e-11,0.0,0.0,2.7e-15,0.0,4,3.09903e-11,0.0,0x8e2e32463402b5c6cc14f76a3141b9ca42326768,DePIN,DePIN,3.09903e-11,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x8e2e32463402b5c6cc14f76a3141b9ca42326768,DePIN,DePIN,3.09903e-11,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19229036,2024-2-14,0x0a5ce066162feccbe434fcad9e7e01de3db5b178,3.85e-07,2.6e-15,5.2e-15,1.45122e-11,0.0,48,3.85e-07,2.6e-15,0x4ef20227e2766d0bb1d8c7580547fa4563473fd9,PEPITO,PEPITO,3.85e-07,48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x4ef20227e2766d0bb1d8c7580547fa4563473fd9,PEPITO,PEPITO,3.85e-07,48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19229025,2024-2-14,0x520bf6aaa227d79fdf2e16118b6251d2ef010e90,16220760.391138868,15.661318058168408,31.322636116336817,118263.77684990804,14749.191227251718,3540,16220760.391138868,15.661318058168408,0x72831eebef4e3f3697a6b216e3713958210ae8cd,Blob,BLOB,16220760.391138868,3540,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x72831eebef4e3f3697a6b216e3713958210ae8cd,Blob,BLOB,16220760.391138868,3540,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19229009,2024-2-14,0xbd024ee7bcfea81b79856cec0b5508ad05384bfb,1.30062e-11,0.0,0.0,5.5e-15,0.0,44,1.30062e-11,0.0,0x1bb95fd02dc947dce5d601e3c18f673d91b7064c,MASYA,MASYA,1.30062e-11,44,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x1bb95fd02dc947dce5d601e3c18f673d91b7064c,MASYA,MASYA,1.30062e-11,44,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19229000,2024-2-14,0xfe2a1593750833ef7ad53aa8a14b0c169e0a55c0,8.426e-06,1e-16,1e-16,3.304e-13,0.0,7,8.426e-06,1e-16,0x9763f73bbb2d42cb6c7d2300cabbf328ac2b2262,Golden Frog,FROG,8.426e-06,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x9763f73bbb2d42cb6c7d2300cabbf328ac2b2262,Golden Frog,FROG,8.426e-06,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228991,2024-2-14,0x482c220cb33d2696377747933cbe79ba1e1f67f7,8337.502084375521,0.006,0.006,17.10930896465648,7.071067811865474,2,8337.502084375521,0.006,0x6cb90fa50b5c1ca8a977aeebefce2eb39e3c2289,LEAPYEAR,LPYR,8337.502084375521,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x6cb90fa50b5c1ca8a977aeebefce2eb39e3c2289,LEAPYEAR,LPYR,8337.502084375521,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228977,2024-2-14,0x9f7ab4d5a7dc127d0b377481a333e70d247ad2cb,0.0,2.8123365077922804,0.0,2.7e-15,0.0,7,2.8123365077922804,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xd2c8a931a37fed4c6326bef532d8ca0b07cf6d01,C4SH404,C4SH,2.8123365077922804,7,0xd2c8a931a37fed4c6326bef532d8ca0b07cf6d01,C4SH404,C4SH,2.8123365077922804,7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228933,2024-2-14,0x0370d55b270ddddc7b4658d4a1d6059c4c52a247,2.57602e-11,0.0,0.0,5.5e-15,0.0,112,2.57602e-11,0.0,0x38d03d2e53f006bebcb4b03b017e89c415d74575,NewsIsReal?,NIR,2.57602e-11,112,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x38d03d2e53f006bebcb4b03b017e89c415d74575,NewsIsReal?,NIR,2.57602e-11,112,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228929,2024-2-14,0x828796ce863d29d4755b80a4230596c416635641,1000000024510704.6,3.062547704e-07,6.125095409e-07,0.0017105457939762,17320.508075688773,217,1000000024510704.6,3.062547704e-07,0x1b54ea73fd9ec172d1edc46544caae85e03b8a1b,Shieldapp,SHIELD,1000000024510704.6,217,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x1b54ea73fd9ec172d1edc46544caae85e03b8a1b,Shieldapp,SHIELD,1000000024510704.6,217,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228875,2024-2-14,0x4aa7b3bc285d512e18a623085e3eb28a6172eb60,1.977e-13,1.000000000000022e+21,3.955e-13,1.1057628e-09,0.440908153700971,156,1.000000000000022e+21,1.977e-13,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xeebec66614d4b5543532e9c88408cb670d746fb9,Milk Cow,COW,1.000000000000022e+21,156,0xeebec66614d4b5543532e9c88408cb670d746fb9,Milk Cow,COW,1.000000000000022e+21,156,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228875,2024-2-14,0x46f34bed5ab89b7dd2ca42c0946b7884fd733b8a,219251378.7010933,1.47150096e-08,2.94300192e-08,8.13047674993e-05,31622.7766016838,122,219251378.7010933,1.47150096e-08,0xac87799ef16bf20b8187e32c02c428911e12264e,Cash Craft Finance,CCF,219251378.7010933,122,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xac87799ef16bf20b8187e32c02c428911e12264e,Cash Craft Finance,CCF,219251378.7010933,122,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228872,2024-2-14,0xbc149b3c3ea05a29f31d648179ecc55e82f7a7ff,420788356658829.7,0.0015203499071956,0.0030406998143912,8.462275203776224,25.12041002850073,84,420788356658829.7,0.0015203499071956,0x2583a4c9aeb2c6922b39373afb7535dcecefdbb4,Dream Browser,DREAM,420788356658829.7,84,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x2583a4c9aeb2c6922b39373afb7535dcecefdbb4,Dream Browser,DREAM,420788356658829.7,84,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228871,2024-2-14,0x79453c976cb882a8bd87dddab8efa5b6533015d4,8866825.051482994,0.010759211529233,0.010759211529233,42.82865488365319,308.2207001484488,38,8866825.051482994,0.010759211529233,0xaedafa27f03acc05889a26e97ab71caba3971d03,0xMusic,0xM,8866825.051482994,38,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xaedafa27f03acc05889a26e97ab71caba3971d03,0xMusic,0xM,8866825.051482994,38,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228857,2024-2-14,0x2065a3eab52839bdb56676cbb4513b5d56feddc5,2.2e-15,4.47e-07,2.2e-15,6.1916e-12,0.0,33,4.47e-07,2.2e-15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xf9ff51bf78e170831d565b220f7b93463b21847f,ONE,ONE,4.47e-07,33,0xf9ff51bf78e170831d565b220f7b93463b21847f,ONE,ONE,4.47e-07,33,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228837,2024-2-14,0x75ea5ab1b9b807a85a6f01a45a0dac90d748ac7b,2.5358782e-09,1000000000103800.6,5.0717564e-09,1.409228132e-05,1581.1388300841895,135,1000000000103800.6,2.5358782e-09,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xdf18e57b64407f8a0e89065cc42d5fa774eddc0d,ERC-404 DeFi Pools,404POOL,1000000000103800.6,135,0xdf18e57b64407f8a0e89065cc42d5fa774eddc0d,ERC-404 DeFi Pools,404POOL,1000000000103800.6,135,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228807,2024-2-14,0x6f37bce5a4caf6408af0dc485c05d298e8f97912,767711623.5341347,1.90555048006806,3.81110096013612,11139.101477308755,1.161895003862224,1109,767711623.5341347,1.90555048006806,0x7d329eca91f11133e274ba2748af3ecd8ad38e32,Golden Frog,FROG,767711623.5341347,1109,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x7d329eca91f11133e274ba2748af3ecd8ad38e32,Golden Frog,FROG,767711623.5341347,1109,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228774,2024-2-14,0x278c4eb359b03f79e4bef0f718b3a15496e08abc,0.000997,0.0,0.000997,2.7656855820564505,0.0,8,0.0,0.000997,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xf35b4e6dbb2aadba1bd3e0c9c2f481dea6f7421e,RapiDex,RDEX,0.0,8,0xf35b4e6dbb2aadba1bd3e0c9c2f481dea6f7421e,RapiDex,RDEX,0.0,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228731,2024-2-14,0xdf9d7e4c40e825ea7f407d53479e67cc3c674de3,5.8947e-12,0.0,0.0,5.5e-15,0.0,47,5.8947e-12,0.0,0x5045f0815eedac03f4ee977e240111bab6fdcc62,Turbach,TURB,5.8947e-12,47,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x5045f0815eedac03f4ee977e240111bab6fdcc62,Turbach,TURB,5.8947e-12,47,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228719,2024-2-14,0x01e13e43a9809d47d0e41a97bc49e4f0564dbfc2,1e-14,1e-16,2e-16,5.553e-13,0.0,10,1e-14,1e-16,0x0431bee6528ebbdc553eb48db0a4070b0294cc15,REKT,REKT 404,1e-14,10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x0431bee6528ebbdc553eb48db0a4070b0294cc15,REKT,REKT 404,1e-14,10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228705,2024-2-14,0x86b9582de01865cf194421c5a1ebfc46d35adb49,1000000118.2917504,7.590943834e-07,1.5181887668e-06,0.0041945940769871,27.386127875258303,68,1000000118.2917504,7.590943834e-07,0x99f3c01d9d16502fe78d7e5a1aa7021fa7bf8dfe,Astrobot 404,ASTRO,1000000118.2917504,68,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x99f3c01d9d16502fe78d7e5a1aa7021fa7bf8dfe,Astrobot 404,ASTRO,1000000118.2917504,68,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228703,2024-2-14,0xb33e51309408f20ad9602e580fa0a0d32ebf9004,1.2909e-11,0.0,0.0,5.5e-15,0.0,45,1.2909e-11,0.0,0x9b34b0d8f1134fba8f124f93925c6a00374c2c1b,Wanxiang Blockchain,WXB,1.2909e-11,45,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x9b34b0d8f1134fba8f124f93925c6a00374c2c1b,Wanxiang Blockchain,WXB,1.2909e-11,45,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228682,2024-2-14,0xf8a948ca32a2ace9ba5d3b8cd528d12df7b8f13e,0.0700000000000789,1e-09,0.0700000000000789,194.569794683154,0.0,49,1e-09,0.0700000000000789,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xd97d27dfc9c6d14e2d737a3e0ff4f84eeddea5c4,Squarila,SQU,1e-09,49,0xd97d27dfc9c6d14e2d737a3e0ff4f84eeddea5c4,Squarila,SQU,1e-09,49,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228660,2024-2-14,0x8d6c23cca7b98b553b81412e1a4db7f1e4980b03,2.5e-15,3.98e-07,5e-15,1.40145e-11,0.0,26,3.98e-07,2.5e-15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xe55e4718ef2a43abb9b726a0d8f44ade79cbe856,Keeper Ai,KEEPER,3.98e-07,26,0xe55e4718ef2a43abb9b726a0d8f44ade79cbe856,Keeper Ai,KEEPER,3.98e-07,26,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228630,2024-2-14,0x452c912b4c447f001455f873665db543cd6c48b0,9.027632626385968,5630776.344679281,18.05526525277193,68479.55820337433,6805.124907009423,4858,5630776.344679281,9.027632626385968,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xeb4628418e1acbba62bc72c9b7a53b1865ff283d,0x404,XFOUR,5630776.344679281,4858,0xeb4628418e1acbba62bc72c9b7a53b1865ff283d,0x404,XFOUR,5630776.344679281,4858,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228621,2024-2-14,0xdfbd0bfa9299075572e652ba4b9c5cd3b4cd6af1,1.46614e-11,0.0,0.0,5.5e-15,0.0,52,1.46614e-11,0.0,0xa43b3548e817ca5a723f13a153606687d545190d,Wanxiang Blockchain,WXB,1.46614e-11,52,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0xa43b3548e817ca5a723f13a153606687d545190d,Wanxiang Blockchain,WXB,1.46614e-11,52,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
19228570,2024-2-14,0x7747390fb35c2d9c00da5a99684415c3719060c2,1.000000030174471e+16,2.02792791e-07,4.05585582e-07,0.0011205478673084,1.414213562373094,159,1.000000030174471e+16,2.02792791e-07,0x754b32ad55eb2ff3c4ecc0a7f95b6a3fa75966e8,Bitcoin Farm,BFM,1.000000030174471e+16,159,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660,0x754b32ad55eb2ff3c4ecc0a7f95b6a3fa75966e8,Bitcoin Farm,BFM,1.000000030174471e+16,159,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294800.0649041997,168239660
